Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalPastDueIncidents,DebtRatioBucket,AgeBand,RiskProbability,RiskTier
120623,0,0.271713539,54,1,0.532596176,4340.0,14,0,2,0,2.0,1,Elevated (40-60%),50-59,0.43946003112711884,Medium Risk
120624,1,0.245940556,70,2,263.0,5400.0,6,0,0,0,0.0,2,Very High (>100%),60-69,0.28282183619079004,Medium Risk
120625,1,0.941138526,28,0,0.308996089,2300.0,4,1,0,0,0.0,1,Moderate (20-40%),18-29,0.7711722368603954,High Risk
120626,0,0.016480452,47,0,0.248881873,3800.0,8,0,1,0,0.0,0,Moderate (20-40%),40-49,0.2157230424417128,Medium Risk
120627,0,0.526877588,42,0,3868.0,5400.0,13,0,3,0,0.0,0,Very High (>100%),40-49,0.5232297326193475,High Risk
120628,0,0.9101274,36,1,3710.0,5400.0,17,0,0,0,0.0,1,Very High (>100%),30-39,0.7516056435351438,High Risk
120629,0,0.749908656,63,0,0.331105765,11222.0,15,0,1,0,1.0,0,Moderate (20-40%),60-69,0.559784500477519,High Risk
120630,0,0.010172121,57,0,1483.0,5400.0,6,0,1,0,3.0,0,Very High (>100%),50-59,0.1773588189739852,Low Risk
120631,0,0.014415563,54,0,0.159767611,5507.0,11,0,1,0,0.0,0,Low (<20%),50-59,0.2038283220733868,Medium Risk
120632,0,0.0,43,0,0.36853633,10500.0,6,0,1,0,0.0,0,Moderate (20-40%),40-49,0.1915731821469537,Low Risk
120633,0,0.006434815,50,0,0.200369202,13000.0,18,0,1,0,2.0,0,Moderate (20-40%),40-49,0.23801239011433248,Medium Risk
120634,0,0.815439035,57,0,0.502660407,6389.0,13,0,1,0,2.0,0,Elevated (40-60%),50-59,0.6384675642104579,High Risk
120635,0,0.350614473,66,0,1.278453591,6000.0,17,0,2,0,2.0,0,Very High (>100%),60-69,0.39266447612981753,Medium Risk
120636,0,0.012894915,72,0,2390.0,5400.0,12,0,2,0,0.0,0,Very High (>100%),70+,0.15693883712013443,Low Risk
120637,0,1.0014282,55,0,0.699175583,5700.0,12,0,2,0,0.0,0,High (60-100%),50-59,0.740519048721462,High Risk
120638,0,0.9999999,61,2,0.009788769,1940.0,1,0,0,0,0.0,2,Low (<20%),60-69,0.7136139275956631,High Risk
120639,0,0.409198036,36,0,0.408766363,10083.0,14,0,2,0,2.0,0,Elevated (40-60%),30-39,0.5162814075543485,High Risk
120640,0,0.51604566,57,0,1.188449848,6250.0,19,0,2,0,1.0,0,Very High (>100%),50-59,0.5299043870151219,High Risk
120641,0,0.125879394,61,1,0.230884558,2000.0,29,0,0,0,0.0,1,Moderate (20-40%),60-69,0.37146057557088796,Medium Risk
120642,0,0.178817591,36,0,0.267773223,10000.0,7,0,1,0,5.0,0,Moderate (20-40%),30-39,0.3404628481816621,Medium Risk
120643,0,0.0,64,0,472.0,5400.0,11,0,1,0,0.0,0,Very High (>100%),60-69,0.16834378403833303,Low Risk
120644,1,0.629805975,51,4,0.581629944,3766.0,9,0,2,0,2.0,4,Elevated (40-60%),50-59,0.7636043003661142,High Risk
120645,0,0.0,80,0,2869.0,5400.0,6,0,2,0,0.0,0,Very High (>100%),70+,0.11360282473196358,Low Risk
120646,0,0.464621972,42,0,0.485967602,15000.0,23,0,1,0,0.0,0,Elevated (40-60%),40-49,0.5174523272038015,High Risk
120647,0,0.018682545,77,0,0.002988992,13716.0,11,0,0,0,0.0,0,Low (<20%),70+,0.11740796866976985,Low Risk
120648,0,0.031042726,64,0,0.098185699,11243.0,8,0,2,0,0.0,0,Low (<20%),60-69,0.17046561265646532,Low Risk
120649,0,0.413548871,69,0,0.372365805,5029.0,7,0,4,0,0.0,0,Moderate (20-40%),60-69,0.382967638761003,Medium Risk
120650,0,0.502685472,44,1,0.337270341,5333.0,7,0,1,0,2.0,1,Moderate (20-40%),40-49,0.5342551759742598,High Risk
120651,0,0.42145668,47,0,0.197048506,8266.0,5,0,0,0,1.0,0,Low (<20%),40-49,0.3569823442417338,Medium Risk
120652,0,0.0,73,0,642.0,5400.0,6,0,1,0,0.0,0,Very High (>100%),70+,0.12885456249279245,Low Risk
120653,0,0.179850185,38,0,0.071259771,5500.0,9,0,0,0,0.0,0,Low (<20%),30-39,0.29632647290153896,Medium Risk
120654,0,0.9999999,38,1,0.962229217,5400.0,15,0,2,0,2.0,1,High (60-100%),30-39,0.8506564710411548,High Risk
120655,0,0.068514459,55,0,3216.0,5400.0,17,0,3,0,0.0,0,Very High (>100%),50-59,0.259997806468975,Medium Risk
120656,0,0.087364067,56,0,900.0,5400.0,13,0,1,0,1.0,0,Very High (>100%),50-59,0.23501227432633975,Medium Risk
120657,0,0.030532655,44,0,0.384959047,9400.0,11,0,2,0,1.0,0,Moderate (20-40%),40-49,0.25530707398621943,Medium Risk
120658,1,0.477849696,46,0,0.131132817,8906.0,16,0,0,0,2.0,0,Low (<20%),40-49,0.4772764764831182,Medium Risk
120659,0,0.0,37,0,0.455297633,4350.0,6,0,1,0,2.0,0,Elevated (40-60%),30-39,0.24215218437534414,Medium Risk
120660,0,0.072377744,70,0,0.463422763,6000.0,9,0,0,0,0.0,0,Elevated (40-60%),60-69,0.1562737901148326,Low Risk
120661,0,0.157267962,59,1,0.547286122,6650.0,12,0,2,1,0.0,2,Elevated (40-60%),50-59,0.3643834386558138,Medium Risk
120662,0,0.185743504,60,0,0.468600394,3550.0,11,0,1,0,0.0,0,Elevated (40-60%),50-59,0.2623001828882913,Medium Risk
120663,0,0.038664323,63,0,0.539761735,9820.0,16,0,4,0,0.0,0,Elevated (40-60%),60-69,0.25571515126558175,Medium Risk
120664,0,0.119727477,49,0,0.269414509,9000.0,11,0,1,0,3.0,0,Moderate (20-40%),40-49,0.2742960679744009,Medium Risk
120665,0,0.493670886,26,0,0.551632245,1500.0,8,0,1,0,0.0,0,Elevated (40-60%),18-29,0.5570693853349489,High Risk
120666,0,0.453703895,46,0,0.433410412,16000.0,24,0,2,0,0.0,0,Elevated (40-60%),40-49,0.5236802163765205,High Risk
120667,0,0.959651036,26,0,0.173275575,3000.0,4,0,0,0,2.0,0,Low (<20%),18-29,0.7574834760813184,High Risk
120668,0,0.017393564,64,0,0.251365126,5493.0,18,0,2,0,0.0,0,Moderate (20-40%),60-69,0.22838227340159276,Medium Risk
120669,0,0.081748316,44,1,2486.0,5400.0,9,0,1,0,0.0,1,Very High (>100%),40-49,0.26702070692102936,Medium Risk
120670,0,0.9999999,51,0,1372.0,5400.0,3,0,1,0,0.0,0,Very High (>100%),50-59,0.6613066500514403,High Risk
120671,0,0.111707902,64,1,0.124875125,1000.0,4,0,0,0,0.0,1,Low (<20%),60-69,0.2106155249983302,Medium Risk
120672,0,0.0,67,0,0.266278078,14067.0,10,0,3,0,2.0,0,Moderate (20-40%),60-69,0.1809109906114458,Low Risk
120673,0,0.027455476,72,0,1534.0,5400.0,15,0,1,0,1.0,0,Very High (>100%),70+,0.17087124094685527,Low Risk
120674,0,0.79480602,57,1,0.329924967,13593.0,12,0,2,0,2.0,1,Moderate (20-40%),50-59,0.6663021727368776,High Risk
120675,0,0.9999999,56,4,0.287645974,4880.0,7,2,0,1,3.0,7,Moderate (20-40%),50-59,0.9131757456670602,High Risk
120676,0,0.00477237,75,0,0.044207867,11083.0,11,0,1,0,0.0,0,Low (<20%),70+,0.13513856247686706,Low Risk
120677,0,0.700973204,63,0,0.321313816,2800.0,7,0,0,0,1.0,0,Moderate (20-40%),60-69,0.48455306878510673,Medium Risk
120678,0,0.234544604,49,1,0.454886654,6660.0,12,0,2,0,2.0,1,Elevated (40-60%),40-49,0.415179102947359,Medium Risk
120679,0,0.549649058,74,0,0.255018248,6575.0,8,0,0,0,0.0,0,Moderate (20-40%),70+,0.3346564074731326,Medium Risk
120680,0,0.188119654,40,2,4658.0,0.0,9,1,1,0,0.0,3,Very High (>100%),30-39,0.43140269787934854,Medium Risk
120681,0,0.036087628,63,0,0.316042737,12260.0,8,0,3,0,0.0,0,Moderate (20-40%),60-69,0.1881849942383463,Low Risk
120682,0,0.49360742,53,0,0.722625434,9506.0,7,0,3,0,1.0,0,High (60-100%),50-59,0.45976168049392474,Medium Risk
120683,0,0.367996075,43,0,0.278188872,25000.0,11,0,2,0,2.0,0,Moderate (20-40%),40-49,0.3741558241177898,Medium Risk
120684,0,0.121641596,34,0,0.238547969,2313.0,4,0,0,0,0.0,0,Moderate (20-40%),30-39,0.26561777310337914,Medium Risk
120685,0,0.934430498,44,0,0.963138637,7378.0,16,0,3,0,0.0,0,High (60-100%),40-49,0.7827687037865397,High Risk
120686,0,0.517050885,63,0,0.776973457,2900.0,12,0,0,0,0.0,0,High (60-100%),60-69,0.4047316426326226,Medium Risk
120687,0,0.604248272,48,0,0.893273359,4890.0,20,0,2,0,0.0,0,High (60-100%),40-49,0.6216622942409944,High Risk
120688,1,0.0,54,1,1.013170273,5314.0,8,0,4,0,0.0,1,Very High (>100%),50-59,0.28326726808529384,Medium Risk
120689,0,0.033511799,85,0,0.229636202,5634.0,11,0,1,0,0.0,0,Moderate (20-40%),70+,0.1340774313378136,Low Risk
120690,0,0.0,66,0,0.225132683,5840.0,8,0,0,0,0.0,0,Moderate (20-40%),60-69,0.1406071037151507,Low Risk
120691,0,0.0,53,0,0.229628014,9166.0,9,0,1,0,2.0,0,Moderate (20-40%),50-59,0.19418143672688262,Low Risk
120692,0,0.9999999,28,1,0.102414045,4100.0,3,0,0,0,0.0,1,Low (<20%),18-29,0.7840807138929096,High Risk
120693,0,0.0,60,0,0.641101569,10130.0,23,0,2,0,2.0,0,High (60-100%),50-59,0.25993430874976947,Medium Risk
120694,0,0.070533314,61,1,0.166666667,4601.0,11,0,1,0,0.0,1,Low (<20%),60-69,0.24665891911523893,Medium Risk
120695,0,0.022977909,60,0,0.233191702,4000.0,8,0,1,0,0.0,0,Moderate (20-40%),50-59,0.18126012121175453,Low Risk
120696,0,0.01205403,63,0,21.0,5400.0,8,0,0,0,0.0,0,Very High (>100%),60-69,0.15152810279048165,Low Risk
120697,0,0.0,52,0,0.073346333,20000.0,5,0,1,0,2.0,0,Low (<20%),50-59,0.15179905549883432,Low Risk
120698,0,0.096790321,57,0,0.254628944,6750.0,3,0,2,0,0.0,0,Moderate (20-40%),50-59,0.20265924601813975,Medium Risk
120699,0,0.715630665,50,0,366.0,5400.0,7,0,0,0,0.0,0,Very High (>100%),40-49,0.5228249597533238,High Risk
120700,0,0.889703432,41,0,0.171502976,5375.0,5,0,1,0,0.0,0,Low (<20%),40-49,0.6742490160803778,High Risk
120701,0,0.770095793,30,0,486.0,5400.0,3,1,0,0,0.0,1,Very High (>100%),18-29,0.6610619634413231,High Risk
120702,0,0.033416555,36,0,2270.0,5400.0,8,0,1,0,0.0,0,Very High (>100%),30-39,0.2279302014619994,Medium Risk
120703,0,0.412430642,37,0,0.26776,12499.0,11,0,1,0,3.0,0,Moderate (20-40%),30-39,0.46355467588940746,Medium Risk
120704,0,0.703184436,28,0,0.165112577,4396.0,4,0,0,0,0.0,0,Low (<20%),18-29,0.5990631401611544,High Risk
120705,0,0.848237244,53,0,1049.0,5400.0,7,0,0,0,0.0,0,Very High (>100%),50-59,0.5761142456958168,High Risk
120706,0,0.361527694,64,0,688.0,5400.0,2,0,1,0,0.0,0,Very High (>100%),60-69,0.26268535663559567,Medium Risk
120707,0,0.394921016,28,0,0.130083646,3466.0,2,0,0,0,0.0,0,Low (<20%),18-29,0.41195414700053645,Medium Risk
120708,1,0.562013767,55,0,1.141378705,5700.0,9,0,2,0,1.0,0,Very High (>100%),50-59,0.49515826843857624,Medium Risk
120709,0,0.9999999,33,0,0.0,5400.0,1,0,0,0,0.0,0,Low (<20%),30-39,0.7104563631954477,High Risk
120710,0,0.119288455,41,0,30.0,5400.0,2,0,0,0,0.0,0,Very High (>100%),40-49,0.22062256163038754,Medium Risk
120711,0,0.109868133,64,0,0.276344731,5000.0,10,0,2,0,0.0,0,Moderate (20-40%),60-69,0.2267941154831563,Medium Risk
120712,0,0.90687308,57,7,2.931292942,1600.0,19,0,2,0,0.0,7,Very High (>100%),50-59,0.9325847890705581,High Risk
120713,1,0.79568953,44,2,0.815585961,1680.0,5,0,0,1,3.0,3,High (60-100%),40-49,0.7687715633597537,High Risk
120714,0,0.021049649,64,0,4084.0,5400.0,12,0,3,0,0.0,0,Very High (>100%),60-69,0.18082479112814234,Low Risk
120715,0,0.0,51,0,0.390293225,7911.0,9,0,2,0,4.0,0,Moderate (20-40%),50-59,0.2360665383834581,Medium Risk
120716,0,0.010939889,50,1,0.001124859,2666.0,6,0,0,0,0.0,1,Low (<20%),40-49,0.21728068829643152,Medium Risk
120717,0,0.154753525,40,1,0.459654035,10000.0,10,0,3,0,1.0,1,Elevated (40-60%),30-39,0.3965691348826505,Medium Risk
120718,0,0.013858212,67,0,0.004999445,9000.0,4,0,0,0,1.0,0,Low (<20%),60-69,0.126787439220764,Low Risk
120719,0,0.161639598,70,0,0.046710949,14000.0,4,0,1,0,0.0,0,Low (<20%),60-69,0.15960211286631765,Low Risk
120720,0,0.337470641,52,0,0.339876033,2903.0,13,0,1,0,4.0,0,Moderate (20-40%),50-59,0.4232689622787662,Medium Risk
120721,0,0.151086994,55,0,0.476719198,5583.0,15,0,3,0,1.0,0,Elevated (40-60%),50-59,0.33459991721285837,Medium Risk
120722,0,0.048797905,61,0,0.004611837,1300.0,4,0,0,0,0.0,0,Low (<20%),60-69,0.1621634985306524,Low Risk
120723,0,0.260223987,61,0,0.432162239,3500.0,14,0,0,0,0.0,0,Elevated (40-60%),60-69,0.2890231192313198,Medium Risk
120724,0,0.423754103,40,0,0.196706851,3400.0,6,0,1,0,1.0,0,Low (<20%),30-39,0.4422717730159865,Medium Risk
120725,0,0.0,33,0,0.44836272,3969.0,4,0,1,0,1.0,0,Elevated (40-60%),30-39,0.23826545688476802,Medium Risk
120726,0,0.108887207,49,0,0.466849084,4750.0,11,0,1,0,3.0,0,Elevated (40-60%),40-49,0.2849125564681303,Medium Risk
120727,0,0.000263649,81,0,4.0,5400.0,12,0,0,0,0.0,0,Very High (>100%),70+,0.12466466651846234,Low Risk
120728,0,0.0,67,0,1843.0,5400.0,4,0,1,0,0.0,0,Very High (>100%),60-69,0.1262996258833474,Low Risk
120729,0,0.024106884,68,0,0.169263965,4170.0,6,0,1,0,1.0,0,Low (<20%),60-69,0.15884870942378193,Low Risk
120730,0,0.072644189,78,0,0.140998861,10531.0,9,0,2,0,1.0,0,Low (<20%),70+,0.16121421431912067,Low Risk
120731,0,0.0,52,0,0.258699304,4166.0,8,0,1,0,1.0,0,Moderate (20-40%),50-59,0.20047933666568982,Medium Risk
120732,0,0.9999999,40,0,0.386625673,3902.0,2,0,1,0,2.0,0,Moderate (20-40%),30-39,0.7352974303592503,High Risk
120733,0,0.4887983,34,0,0.273514602,4964.0,5,0,0,0,2.0,0,Moderate (20-40%),30-39,0.47436410053453315,Medium Risk
120734,0,0.854145854,47,0,0.094952524,2000.0,2,0,0,0,1.0,0,Low (<20%),40-49,0.609311436564975,High Risk
120735,0,0.541430193,59,0,1.004367357,8013.0,14,0,4,0,1.0,0,Very High (>100%),50-59,0.54621157214024,High Risk
120736,1,0.543607541,76,0,0.442426262,6000.0,18,0,2,0,0.0,0,Elevated (40-60%),70+,0.4464558955104579,Medium Risk
120737,0,0.067601196,47,0,0.008380154,10500.0,5,0,0,0,0.0,0,Low (<20%),40-49,0.18362330810574345,Low Risk
120738,0,0.044897544,75,0,0.74132863,1700.0,13,0,1,0,0.0,0,High (60-100%),70+,0.1775798845555161,Low Risk
120739,0,0.514458642,48,0,0.167472088,6000.0,7,0,0,0,3.0,0,Low (<20%),40-49,0.44782010713177595,Medium Risk
120740,0,0.205096939,30,0,0.118126809,3800.0,10,0,0,0,2.0,0,Low (<20%),18-29,0.37177955152176434,Medium Risk
120741,0,0.53778449,48,0,0.174671633,5100.0,6,0,0,0,1.0,0,Low (<20%),40-49,0.4381659823975177,Medium Risk
120742,0,0.185934393,61,0,0.280877181,14500.0,35,0,1,0,0.0,0,Moderate (20-40%),60-69,0.3651499616575823,Medium Risk
120743,0,0.127357703,58,0,0.30776756,10221.0,11,0,2,0,0.0,0,Moderate (20-40%),50-59,0.24103755897403523,Medium Risk
120744,0,0.153785259,81,0,3385.0,5400.0,12,0,1,0,0.0,0,Very High (>100%),70+,0.15709668149445633,Low Risk
120745,0,0.055090348,63,1,0.197385286,3900.0,12,0,0,0,0.0,1,Low (<20%),60-69,0.22176284972301993,Medium Risk
120746,0,0.0,44,0,0.468383443,7416.0,6,0,1,0,0.0,0,Elevated (40-60%),40-49,0.19767858922634,Low Risk
120747,0,0.045706989,65,0,0.385122975,5000.0,7,0,2,0,1.0,0,Moderate (20-40%),60-69,0.19151922911917243,Low Risk
120748,0,0.126873127,65,0,0.61858915,5400.0,6,0,2,0,1.0,0,High (60-100%),60-69,0.21618513362952052,Medium Risk
120749,0,0.45007209,43,0,0.417454624,9200.0,6,0,2,0,1.0,0,Elevated (40-60%),40-49,0.4452150174860171,Medium Risk
120750,0,0.793248509,36,0,0.813917366,3218.0,9,0,0,0,0.0,0,High (60-100%),30-39,0.6541574809712506,High Risk
120751,0,0.031568745,84,0,1.207792208,1000.0,13,0,2,0,0.0,0,Very High (>100%),70+,0.16807308699162818,Low Risk
120752,0,0.0,59,0,0.139107612,8000.0,12,0,1,0,0.0,0,Low (<20%),50-59,0.1823510916336314,Low Risk
120753,1,0.031984273,35,0,0.865927419,6943.0,19,0,9,0,0.0,0,High (60-100%),30-39,0.5243685074408365,High Risk
120754,0,0.356521381,34,0,715.0,5400.0,8,0,0,0,0.0,0,Very High (>100%),30-39,0.3886240581242363,Medium Risk
120755,0,0.97471332,61,0,0.481693067,3850.0,5,0,1,0,0.0,0,Elevated (40-60%),60-69,0.6459754184146068,High Risk
120756,0,0.163294686,34,0,0.285826309,5100.0,8,0,0,0,3.0,0,Moderate (20-40%),30-39,0.3243720615490368,Medium Risk
120757,1,0.574850299,31,0,0.090969677,3000.0,2,0,0,1,0.0,1,Low (<20%),30-39,0.5597286011540327,High Risk
120758,0,0.001401853,77,0,2.0,5400.0,8,0,0,0,0.0,0,Very High (>100%),70+,0.12000511969059453,Low Risk
120759,0,0.020119566,66,0,0.236201577,2916.0,16,0,1,0,0.0,0,Moderate (20-40%),60-69,0.2030851989139744,Medium Risk
120760,0,0.88637121,47,0,0.272714326,7021.0,7,0,2,0,1.0,0,Moderate (20-40%),40-49,0.6883705431471151,High Risk
120761,0,0.180797671,42,0,0.285402436,14200.0,7,0,1,0,2.0,0,Moderate (20-40%),40-49,0.27684870777575143,Medium Risk
120762,0,0.046362432,62,0,0.022391044,2500.0,4,0,0,0,0.0,0,Low (<20%),60-69,0.15611106659241328,Low Risk
120763,0,0.165155109,52,0,3108.0,5400.0,6,0,1,0,2.0,0,Very High (>100%),50-59,0.22764470019018726,Medium Risk
120764,0,0.0,50,0,0.329334133,3333.0,7,0,2,0,1.0,0,Moderate (20-40%),40-49,0.22232690148658474,Medium Risk
120765,0,0.9999999,55,0,76.0,5400.0,0,0,0,0,0.0,0,Very High (>100%),50-59,0.6171227163274781,High Risk
120766,0,0.840824624,39,0,1635.0,5400.0,4,0,0,0,0.0,0,Very High (>100%),30-39,0.6020698394422949,High Risk
120767,0,0.9999999,76,0,0.044197054,15000.0,3,0,0,0,0.0,0,Low (<20%),70+,0.5060109135919211,High Risk
120768,0,0.018624228,78,0,0.017140898,2916.0,10,0,0,0,0.0,0,Low (<20%),70+,0.13399908269357838,Low Risk
120769,0,0.742955298,32,0,0.212556054,6689.0,6,0,1,0,0.0,0,Moderate (20-40%),30-39,0.6340671281475402,High Risk
120770,0,0.204759048,54,0,1219.0,5400.0,3,0,1,0,0.0,0,Very High (>100%),50-59,0.22750307467706127,Medium Risk
120771,0,0.022425494,68,0,0.007492114,2535.0,3,0,0,0,0.0,0,Low (<20%),60-69,0.13258524050997747,Low Risk
120772,0,0.009855735,79,0,0.239297945,2335.0,2,0,0,0,2.0,0,Moderate (20-40%),70+,0.11449759345423799,Low Risk
120773,0,0.013962752,43,0,0.005331911,3750.0,2,0,0,0,0.0,0,Low (<20%),40-49,0.18094967663619282,Low Risk
120774,0,0.002534881,88,0,0.001499625,4000.0,14,0,0,0,0.0,0,Low (<20%),70+,0.1210413309391112,Low Risk
120775,1,0.918630086,62,1,0.984992275,4530.0,13,1,2,0,0.0,2,High (60-100%),60-69,0.7734533444314439,High Risk
120776,0,0.037932136,35,0,0.099719247,9616.0,14,0,0,0,0.0,0,Low (<20%),30-39,0.25507107316675,Medium Risk
120777,0,0.450424929,53,1,0.231176556,13785.0,17,0,2,0,0.0,1,Moderate (20-40%),50-59,0.5057471224661517,High Risk
120778,0,0.0,52,1,0.048484848,7094.0,3,0,0,0,0.0,1,Low (<20%),50-59,0.18083693034343723,Low Risk
120779,0,0.167205435,51,2,0.710357846,12183.0,15,0,4,0,0.0,2,High (60-100%),50-59,0.4533637437207871,Medium Risk
120780,0,0.0,49,0,1055.0,5400.0,5,0,1,0,0.0,0,Very High (>100%),40-49,0.17616731078253645,Low Risk
120781,0,0.096790199,48,0,75.0,5400.0,3,0,0,0,0.0,0,Very High (>100%),40-49,0.19609722767717486,Low Risk
120782,0,0.575289158,54,0,0.171134021,7274.0,18,0,2,0,0.0,0,Low (<20%),50-59,0.5552642335091934,High Risk
120783,0,0.031436176,62,0,0.096704164,15200.0,15,0,2,0,0.0,0,Low (<20%),60-69,0.19544991231183467,Low Risk
120784,0,0.035911482,54,0,0.002999625,8000.0,3,0,0,0,0.0,0,Low (<20%),50-59,0.15432619564574093,Low Risk
120785,0,0.0,70,0,0.0,25000.0,1,0,0,0,1.0,0,Low (<20%),60-69,0.08353459488607831,Low Risk
120786,0,0.024160709,55,0,2729.0,5400.0,6,0,2,0,0.0,0,Very High (>100%),50-59,0.17498273561167468,Low Risk
120787,0,0.341016901,44,0,0.919292852,1300.0,8,0,1,1,0.0,1,High (60-100%),40-49,0.4461837960943648,Medium Risk
120788,0,0.38259487,39,0,0.417200544,5150.0,13,0,0,0,1.0,0,Elevated (40-60%),30-39,0.4382867201279304,Medium Risk
120789,0,0.001073361,58,0,1.0,5400.0,6,0,0,0,0.0,0,High (60-100%),50-59,0.15221114319104861,Low Risk
120790,0,0.393557942,60,0,0.159806699,6000.0,4,0,1,0,0.0,0,Low (<20%),50-59,0.3100478532542977,Medium Risk
120791,0,0.000919243,53,0,0.173091931,6406.0,11,0,1,0,0.0,0,Low (<20%),50-59,0.1989609872277184,Low Risk
120792,0,0.0,27,0,0.0,3250.0,2,0,0,0,1.0,0,Low (<20%),18-29,0.22941420412748295,Medium Risk
120793,0,0.048625544,37,0,0.17039559,6167.0,4,0,1,0,3.0,0,Low (<20%),30-39,0.25367517517455934,Medium Risk
120794,0,0.052356872,50,0,0.419831224,7583.0,16,0,3,0,2.0,0,Elevated (40-60%),40-49,0.31084642326413947,Medium Risk
120795,0,0.001869821,64,1,585.0,5400.0,12,1,1,1,1.0,3,Very High (>100%),60-69,0.2965009050109463,Medium Risk
120796,0,0.141296131,39,0,0.263334935,2080.0,4,0,0,0,0.0,0,Moderate (20-40%),30-39,0.25828208594547086,Medium Risk
120797,0,0.066251965,61,1,0.240460763,4166.0,15,0,1,0,0.0,1,Moderate (20-40%),60-69,0.2685447126142096,Medium Risk
120798,0,0.153909969,60,0,0.208741308,7046.0,13,0,1,0,0.0,0,Moderate (20-40%),50-59,0.24715325634202998,Medium Risk
120799,0,0.897211426,86,0,0.247379455,6677.0,14,0,0,0,0.0,0,Moderate (20-40%),70+,0.5205637184740471,High Risk
120800,0,0.362456771,52,0,3496.0,5400.0,18,0,2,0,0.0,0,Very High (>100%),50-59,0.3995501084978673,Medium Risk
120801,0,0.022993423,48,0,0.015525499,19000.0,12,0,1,0,4.0,0,Low (<20%),40-49,0.21518324502120673,Medium Risk
120802,0,0.431844497,57,0,0.348386183,7063.0,9,0,1,0,1.0,0,Moderate (20-40%),50-59,0.3794790272077466,Medium Risk
120803,0,0.269346131,24,0,0.682095006,820.0,3,0,0,0,0.0,0,High (60-100%),18-29,0.37759340299731414,Medium Risk
120804,0,0.98840116,54,1,0.370575295,15000.0,10,0,4,0,3.0,1,Moderate (20-40%),50-59,0.7973921913811913,High Risk
120805,0,0.166833167,28,0,0.002082466,2400.0,1,0,0,0,0.0,0,Low (<20%),18-29,0.28998868091646723,Medium Risk
120806,0,0.111868727,42,0,0.385083995,5416.0,10,0,2,0,2.0,0,Moderate (20-40%),40-49,0.318192451538749,Medium Risk
120807,0,0.849833622,41,0,0.761939045,12500.0,16,0,5,0,2.0,0,High (60-100%),40-49,0.7932359561314758,High Risk
120808,0,0.021738271,76,0,15.0,5400.0,4,0,0,0,0.0,0,Very High (>100%),70+,0.11458066330758786,Low Risk
120809,0,0.018605241,67,0,0.256051641,5576.0,12,0,2,0,1.0,0,Moderate (20-40%),60-69,0.19729958775404305,Low Risk
120810,0,0.043911134,59,0,0.378684478,6886.0,11,0,1,0,1.0,0,Moderate (20-40%),50-59,0.20313326414818245,Medium Risk
120811,0,0.218196377,54,0,0.01348268,4820.0,5,0,0,1,0.0,1,Low (<20%),50-59,0.28111811022097344,Medium Risk
120812,0,0.578395597,53,0,2669.0,5400.0,8,0,2,0,0.0,0,Very High (>100%),50-59,0.45859036593769564,Medium Risk
120813,0,0.348590701,44,1,0.454446263,5498.0,9,0,2,0,1.0,1,Elevated (40-60%),40-49,0.4759879543207615,Medium Risk
120814,0,0.92007992,51,0,0.045522548,4678.0,5,1,0,0,0.0,1,Low (<20%),50-59,0.6785866943569715,High Risk
120815,0,0.49606995,30,0,0.446729506,3500.0,8,0,0,0,0.0,0,Elevated (40-60%),18-29,0.5045110069277741,High Risk
120816,0,0.049734835,49,0,0.022391044,2500.0,3,0,0,0,0.0,0,Low (<20%),40-49,0.18539168190111108,Low Risk
120817,0,0.230381569,37,0,0.735689934,5572.0,11,0,2,0,2.0,0,High (60-100%),30-39,0.4079136679628379,Medium Risk
120818,0,0.92857568,64,2,0.320285714,10499.0,5,0,1,0,2.0,2,Moderate (20-40%),60-69,0.6993928346354579,High Risk
120819,0,0.088878343,45,0,0.101492946,7300.0,6,0,0,0,0.0,0,Low (<20%),40-49,0.21088116429281326,Medium Risk
120820,0,0.378982642,63,1,2874.0,5400.0,11,0,0,0,2.0,1,Very High (>100%),60-69,0.3437384370606835,Medium Risk
120821,0,0.215385237,54,0,2537.0,5400.0,5,0,1,0,0.0,0,Very High (>100%),50-59,0.2285430453185507,Medium Risk
120822,0,0.006998668,75,0,0.097315436,1191.0,10,0,1,0,0.0,0,Low (<20%),70+,0.15461213376691585,Low Risk
120823,0,0.216679376,48,0,1547.0,5400.0,9,0,1,0,1.0,0,Very High (>100%),40-49,0.29040593833112754,Medium Risk
120824,0,0.078252022,51,1,0.421207265,7487.0,25,0,3,0,0.0,1,Elevated (40-60%),50-59,0.4137706618953842,Medium Risk
120825,0,0.065725372,39,0,0.323591617,5200.0,8,0,1,0,0.0,0,Moderate (20-40%),30-39,0.257042424483476,Medium Risk
120826,0,0.747900519,55,0,0.902561904,9328.0,22,0,3,0,3.0,0,High (60-100%),50-59,0.7140500749711939,High Risk
120827,0,0.008559177,58,0,1536.0,5400.0,12,0,1,0,0.0,0,Very High (>100%),50-59,0.18166311493872828,Low Risk
120828,0,0.750589481,26,0,0.552618933,2080.0,9,0,0,0,1.0,0,Elevated (40-60%),18-29,0.6846536594396034,High Risk
